timestamp,device_id,temperature,humidity,pressure,vibration
2026-09-13 16:35:45.399,sensor-02,25.25,50.06,1016.15,0.762
2026-09-13 16:35:46.399,sensor-05,27.69,40.62,1012.07,0.177
2026-09-13 16:35:47.399,sensor-01,23.25,58.4,1004.88,0.855
2026-09-13 16:35:48.399,sensor-05,34.29,43.53,1014.42,1.109
2026-09-13 16:35:49.399,sensor-04,32.96,71.5,1023.38,1.109
2026-09-13 16:35:50.399,sensor-03,33.81,49.01,1014.59,1.172
2026-09-13 16:35:51.399,sensor-05,21.27,69.04,1005.1,1.191
2026-09-13 16:35:52.399,sensor-01,22.72,73.31,1011.54,0.861
2026-09-13 16:35:53.399,sensor-04,28.83,40.67,1004.98,0.137
2026-09-13 16:35:54.399,sensor-02,25.17,61.21,1017.24,0.351
2026-09-13 16:35:55.399,sensor-05,22.78,66.36,1001.14,0.844
2026-09-13 16:35:56.399,sensor-05,20.51,53.35,1021.95,0.416
2026-09-13 16:35:57.399,sensor-04,22.46,69.67,1013.3,0.257
2026-09-13 16:35:58.399,sensor-01,27.38,69.8,1005.44,0.292
2026-09-13 16:35:59.399,sensor-04,24.11,69.85,1012.62,0.588
2026-09-13 16:36:00.399,sensor-05,29.25,60.29,1019.33,0.863
2026-09-13 16:36:01.399,sensor-05,25.37,58.6,1023.93,1.353
2026-09-13 16:36:02.399,sensor-01,24.11,54.58,1022.0,1.398
2026-09-13 16:36:03.399,sensor-02,33.31,41.32,1010.57,0.629
2026-09-13 16:36:04.399,sensor-05,28.41,49.02,1005.11,1.225
2026-09-13 16:36:05.399,sensor-03,22.87,52.78,1006.93,1.092
2026-09-13 16:36:06.399,sensor-02,24.49,73.25,1002.14,1.173
2026-09-13 16:36:07.399,sensor-05,20.08,62.27,1015.56,0.908
2026-09-13 16:36:08.399,sensor-03,21.68,56.62,1021.59,1.344
2026-09-13 16:36:09.399,sensor-03,31.46,71.18,1022.2,1.281
2026-09-13 16:36:10.399,sensor-02,29.75,59.33,1002.95,1.25
2026-09-13 16:36:11.399,sensor-01,30.15,51.32,1001.73,0.949
2026-09-13 16:36:12.399,sensor-03,27.76,40.23,1014.42,0.109
2026-09-13 16:36:13.399,sensor-02,33.07,40.48,1002.43,0.732
2026-09-13 16:36:14.399,sensor-03,34.14,60.84,1008.89,0.162
2026-09-13 16:36:15.399,sensor-02,33.64,59.2,1019.14,1.287
2026-09-13 16:36:16.399,sensor-01,26.61,75.75,1010.61,0.891
2026-09-13 16:36:17.399,sensor-02,33.42,55.88,1014.83,0.559
2026-09-13 16:36:18.399,sensor-04,20.74,42.61,1010.37,0.569
2026-09-13 16:36:19.399,sensor-01,22.52,48.38,1011.01,0.446
2026-09-13 16:36:20.399,sensor-04,28.96,69.75,1017.13,0.487
2026-09-13 16:36:21.399,sensor-04,29.22,48.51,1006.06,0.765
2026-09-13 16:36:22.399,sensor-03,30.32,52.34,1003.8,0.312
2026-09-13 16:36:23.399,sensor-03,20.05,61.69,1007.46,0.873
2026-09-13 16:36:24.399,sensor-04,33.04,63.06,1010.45,1.078
2026-09-13 16:36:25.399,sensor-03,21.49,70.64,1000.26,1.17
2026-09-13 16:36:26.399,sensor-03,21.6,71.27,1017.24,0.887
2026-09-13 16:36:27.399,sensor-05,26.86,79.85,1008.94,0.34
2026-09-13 16:36:28.399,sensor-04,26.23,17.48,1001.53,0.255
2026-09-13 16:36:29.399,sensor-04,26.04,43.63,1009.34,0.587
2026-09-13 16:36:30.399,sensor-04,21.55,56.81,1016.06,0.462
2026-09-13 16:36:31.399,sensor-01,29.21,56.11,1000.77,0.412
2026-09-13 16:36:32.399,sensor-02,32.27,58.68,1011.82,1.179
2026-09-13 16:36:33.399,sensor-03,23.58,44.2,1016.8,0.758
2026-09-13 16:36:34.399,sensor-03,26.22,51.95,1004.99,1.263
2026-09-13 16:36:35.399,sensor-01,33.53,41.08,1013.06,0.182
2026-09-13 16:36:36.399,sensor-02,28.49,76.66,1016.23,0.35
2026-09-13 16:36:37.399,sensor-01,26.62,40.53,1012.17,1.237
2026-09-13 16:36:38.399,sensor-04,30.58,58.28,1008.08,1.117
2026-09-13 16:36:39.399,sensor-03,22.55,52.83,1021.92,0.497
2026-09-13 16:36:40.399,sensor-01,20.83,79.07,1013.42,1.122
2026-09-13 16:36:41.399,sensor-03,25.28,71.96,1024.04,1.138
2026-09-13 16:36:42.399,sensor-03,32.62,43.55,1018.74,0.607
2026-09-13 16:36:43.399,sensor-04,33.39,64.2,1000.64,1.112
2026-09-13 16:36:44.399,sensor-04,32.92,73.01,1021.53,0.582
2026-09-13 16:36:45.399,sensor-02,32.72,76.42,1003.67,0.354
2026-09-13 16:36:46.399,sensor-04,33.12,63.21,1002.83,0.525
2026-09-13 16:36:47.399,sensor-05,25.21,44.11,1007.55,1.229
2026-09-13 16:36:48.399,sensor-01,24.69,78.14,1010.8,0.718
2026-09-13 16:36:49.399,sensor-04,24.57,72.59,1019.65,0.71
2026-09-13 16:36:50.399,sensor-02,32.96,41.26,1008.68,1.297
2026-09-13 16:36:51.399,sensor-04,31.35,66.79,1020.39,1.091
2026-09-13 16:36:52.399,sensor-03,29.91,63.51,1022.13,0.763
2026-09-13 16:36:53.399,sensor-04,23.22,73.84,1000.22,1.317
2026-09-13 16:36:54.399,sensor-02,32.0,56.3,1020.56,0.24
2026-09-13 16:36:55.399,sensor-05,28.74,75.63,1002.34,0.574
2026-09-13 16:36:56.399,sensor-05,32.72,73.86,1012.93,0.89
2026-09-13 16:36:57.399,sensor-02,33.04,72.09,1020.46,1.331
2026-09-13 16:36:58.399,sensor-02,34.64,61.79,1004.41,0.804
2026-09-13 16:36:59.399,sensor-05,55.22,14.37,967.12,11.255
2026-09-13 16:37:00.399,sensor-03,28.45,68.62,1015.65,0.226
2026-09-13 16:37:01.399,sensor-03,24.88,70.41,1007.95,1.26
2026-09-13 16:37:02.399,sensor-05,31.54,47.34,1013.2,0.549
2026-09-13 16:37:03.399,sensor-02,31.93,62.94,1023.93,1.096
2026-09-13 16:37:04.399,sensor-03,32.44,48.79,1015.82,0.647
2026-09-13 16:37:05.399,sensor-01,26.42,66.07,1011.52,0.433
2026-09-13 16:37:06.399,sensor-03,32.75,48.27,1009.18,1.486
2026-09-13 16:37:07.399,sensor-01,27.95,42.62,1023.1,0.718
2026-09-13 16:37:08.399,sensor-03,24.09,62.75,1003.62,1.219
2026-09-13 16:37:09.399,sensor-03,32.61,47.41,1004.38,0.689
2026-09-13 16:37:10.399,sensor-04,20.88,71.81,1012.52,0.886
2026-09-13 16:37:11.399,sensor-01,23.75,70.21,1010.31,0.885
2026-09-13 16:37:12.399,sensor-02,20.69,57.99,1009.03,0.249
2026-09-13 16:37:13.399,sensor-05,24.67,77.87,1000.88,1.473
2026-09-13 16:37:14.399,sensor-02,23.21,63.98,1019.96,0.547
2026-09-13 16:37:15.399,sensor-04,22.21,44.73,1006.25,1.138
2026-09-13 16:37:16.399,sensor-02,27.61,47.82,1004.85,1.011
2026-09-13 16:37:17.399,sensor-04,26.01,66.85,1009.54,1.284
2026-09-13 16:37:18.399,sensor-02,33.4,50.75,1001.06,0.887
2026-09-13 16:37:19.399,sensor-03,32.03,71.66,1015.01,1.469
2026-09-13 16:37:20.399,sensor-02,20.59,72.78,1005.53,0.347
2026-09-13 16:37:21.399,sensor-02,24.89,52.11,1014.83,1.152
2026-09-13 16:37:22.399,sensor-05,21.41,46.02,1014.75,0.237
2026-09-13 16:37:23.399,sensor-04,31.71,48.7,1016.7,1.004
2026-09-13 16:37:24.399,sensor-01,24.71,70.0,1018.8,0.435
2026-09-13 16:37:25.399,sensor-03,24.12,58.07,1010.89,10.01
2026-09-13 16:37:26.399,sensor-01,29.7,67.21,1012.53,0.859
2026-09-13 16:37:27.399,sensor-04,24.7,69.8,1003.29,1.18
2026-09-13 16:37:28.399,sensor-05,23.9,60.25,1000.97,1.378
2026-09-13 16:37:29.399,sensor-01,29.34,69.31,1007.11,0.945
2026-09-13 16:37:30.399,sensor-01,34.38,75.68,1024.08,1.232
2026-09-13 16:37:31.399,sensor-05,28.72,44.81,1018.85,0.315
2026-09-13 16:37:32.399,sensor-02,22.41,42.84,1017.78,0.361
2026-09-13 16:37:33.399,sensor-03,22.55,52.23,1023.53,0.781
2026-09-13 16:37:34.399,sensor-01,20.28,54.6,1002.75,0.138
2026-09-13 16:37:35.399,sensor-05,24.78,70.03,1001.67,1.05
2026-09-13 16:37:36.399,sensor-05,22.76,71.77,1021.62,1.467
2026-09-13 16:37:37.399,sensor-03,21.86,77.89,1020.37,0.397
2026-09-13 16:37:38.399,sensor-05,22.34,71.08,1010.13,1.113
2026-09-13 16:37:39.399,sensor-05,30.88,60.48,1022.51,0.364
2026-09-13 16:37:40.399,sensor-01,21.18,79.21,1003.07,0.381
2026-09-13 16:37:41.399,sensor-04,23.7,48.89,1016.81,0.658
2026-09-13 16:37:42.399,sensor-04,24.32,63.92,1021.66,0.61
2026-09-13 16:37:43.399,sensor-02,26.24,61.72,1018.34,0.185
2026-09-13 16:37:44.399,sensor-01,30.88,64.31,1008.17,0.207
2026-09-13 16:37:45.399,sensor-03,24.73,51.02,1002.53,0.908
2026-09-13 16:37:46.399,sensor-01,68.58,8.07,976.99,10.734
2026-09-13 16:37:47.399,sensor-02,34.69,61.86,1004.14,0.824
2026-09-13 16:37:48.399,sensor-04,26.36,57.01,1011.53,0.492
2026-09-13 16:37:49.399,sensor-05,33.41,69.43,959.24,0.661
2026-09-13 16:37:50.399,sensor-04,24.35,73.62,1011.93,1.037
2026-09-13 16:37:51.399,sensor-03,30.24,75.89,1020.2,0.894
2026-09-13 16:37:52.399,sensor-02,33.13,42.16,1023.54,0.558
2026-09-13 16:37:53.399,sensor-05,24.95,78.13,1000.91,0.595
2026-09-13 16:37:54.399,sensor-02,24.13,75.95,1020.76,0.248
2026-09-13 16:37:55.399,sensor-02,23.35,48.61,1015.39,0.273
2026-09-13 16:37:56.399,sensor-02,32.81,62.18,1005.38,1.397
2026-09-13 16:37:57.399,sensor-01,23.98,78.44,1006.69,0.51
2026-09-13 16:37:58.399,sensor-01,30.31,62.29,1022.36,0.437
2026-09-13 16:37:59.399,sensor-02,25.38,45.84,1023.65,1.104
2026-09-13 16:38:00.399,sensor-04,23.64,45.63,1010.74,1.261
2026-09-13 16:38:01.399,sensor-03,20.14,66.4,961.81,0.86
2026-09-13 16:38:02.399,sensor-05,33.21,68.87,1000.9,1.205
2026-09-13 16:38:03.399,sensor-04,33.94,72.13,1005.47,0.634
2026-09-13 16:38:04.399,sensor-01,27.57,78.15,1015.39,0.538
2026-09-13 16:38:05.399,sensor-04,23.99,76.26,1008.61,0.823
2026-09-13 16:38:06.399,sensor-02,33.85,50.63,1008.33,1.024
2026-09-13 16:38:07.399,sensor-01,23.15,77.92,1019.43,0.584
2026-09-13 16:38:08.399,sensor-01,27.04,66.95,1014.03,1.187
2026-09-13 16:38:09.399,sensor-05,20.87,75.24,1001.08,0.279
2026-09-13 16:38:10.399,sensor-02,23.35,56.07,1016.39,1.35
2026-09-13 16:38:11.399,sensor-03,24.79,72.03,1002.76,0.522
2026-09-13 16:38:12.399,sensor-02,23.21,63.46,1003.15,0.241
2026-09-13 16:38:13.399,sensor-01,29.12,54.08,1022.41,1.091
2026-09-13 16:38:14.399,sensor-01,33.43,56.56,1007.46,1.042
2026-09-13 16:38:15.399,sensor-02,25.27,46.25,1014.84,1.44
2026-09-13 16:38:16.399,sensor-01,34.94,47.06,1019.9,1.399
2026-09-13 16:38:17.399,sensor-01,24.9,43.43,1015.04,1.497
2026-09-13 16:38:18.399,sensor-03,22.44,50.75,1014.27,0.897
2026-09-13 16:38:19.399,sensor-04,21.32,64.92,1010.64,0.278
2026-09-13 16:38:20.399,sensor-01,30.1,57.6,1019.95,0.813
2026-09-13 16:38:21.399,sensor-05,34.16,43.82,1023.65,1.186
2026-09-13 16:38:22.399,sensor-03,27.79,41.4,1014.72,1.406
2026-09-13 16:38:23.399,sensor-03,23.41,61.64,1020.06,0.401
2026-09-13 16:38:24.399,sensor-03,25.32,69.91,1017.55,1.078
2026-09-13 16:38:25.399,sensor-03,29.77,67.23,1014.38,1.314
2026-09-13 16:38:26.399,sensor-03,20.84,78.5,1001.52,1.364
2026-09-13 16:38:27.399,sensor-05,28.47,72.84,1018.03,0.835
2026-09-13 16:38:28.399,sensor-03,20.04,50.04,1023.79,0.486
2026-09-13 16:38:29.399,sensor-03,24.63,79.64,1001.17,0.915
2026-09-13 16:38:30.399,sensor-01,21.15,48.56,1017.36,0.252
2026-09-13 16:38:31.399,sensor-04,21.51,51.47,1003.43,1.217
2026-09-13 16:38:32.399,sensor-01,20.04,61.72,1012.07,8.494
2026-09-13 16:38:33.399,sensor-05,30.33,66.66,1006.96,0.402
2026-09-13 16:38:34.399,sensor-01,28.35,56.96,1005.98,0.828
2026-09-13 16:38:35.399,sensor-04,72.51,19.34,956.09,7.087
2026-09-13 16:38:36.399,sensor-02,24.57,75.63,1010.17,0.523
2026-09-13 16:38:37.399,sensor-01,28.23,58.01,1015.62,1.124
2026-09-13 16:38:38.399,sensor-04,29.55,60.97,1003.35,1.334
2026-09-13 16:38:39.399,sensor-01,62.32,10.18,950.12,13.471
2026-09-13 16:38:40.399,sensor-01,27.51,71.39,1015.11,0.337
2026-09-13 16:38:41.399,sensor-03,31.36,74.19,1007.97,0.147
2026-09-13 16:38:42.399,sensor-02,31.71,67.2,1019.33,1.455
2026-09-13 16:38:43.399,sensor-03,33.56,65.68,1004.54,1.219
2026-09-13 16:38:44.399,sensor-05,23.65,53.33,1020.54,0.188
2026-09-13 16:38:45.399,sensor-04,28.03,46.75,971.98,1.234
2026-09-13 16:38:46.399,sensor-03,29.75,56.38,1000.71,1.222
2026-09-13 16:38:47.399,sensor-02,34.2,52.07,1006.38,1.463
2026-09-13 16:38:48.399,sensor-05,22.41,57.53,1019.69,1.338
2026-09-13 16:38:49.399,sensor-05,20.25,64.78,1002.91,1.375
2026-09-13 16:38:50.399,sensor-01,24.55,73.11,1015.76,0.241
2026-09-13 16:38:51.399,sensor-05,24.62,40.05,1024.42,0.68
2026-09-13 16:38:52.399,sensor-01,30.69,64.18,1007.55,0.24
2026-09-13 16:38:53.399,sensor-03,30.09,74.42,1000.44,1.303
2026-09-13 16:38:54.399,sensor-01,34.2,49.34,1008.06,1.026
2026-09-13 16:38:55.399,sensor-05,26.25,61.57,1004.26,1.072
2026-09-13 16:38:56.399,sensor-04,31.98,53.83,1024.08,0.268
2026-09-13 16:38:57.399,sensor-03,28.05,70.32,1015.24,0.208
2026-09-13 16:38:58.399,sensor-01,27.98,67.78,1012.85,0.598
2026-09-13 16:38:59.399,sensor-04,27.46,61.55,1011.72,0.471
2026-09-13 16:39:00.399,sensor-04,20.95,68.3,1006.8,0.518
2026-09-13 16:39:01.399,sensor-02,27.66,55.46,1007.25,0.108
2026-09-13 16:39:02.399,sensor-05,27.1,68.8,1023.97,0.104
2026-09-13 16:39:03.399,sensor-01,26.87,73.87,1001.79,1.485
2026-09-13 16:39:04.399,sensor-01,25.92,40.78,1014.67,0.793
2026-09-13 16:39:05.399,sensor-03,20.19,79.98,1008.3,0.772
2026-09-13 16:39:06.399,sensor-05,30.69,75.54,1023.53,0.365
2026-09-13 16:39:07.399,sensor-04,20.68,68.68,1000.12,1.38
2026-09-13 16:39:08.399,sensor-04,28.48,57.16,1024.7,1.131
2026-09-13 16:39:09.399,sensor-05,20.33,42.19,1004.96,1.017
2026-09-13 16:39:10.399,sensor-02,24.88,78.92,1002.33,1.187
2026-09-13 16:39:11.399,sensor-03,20.38,69.11,1019.29,0.547
2026-09-13 16:39:12.399,sensor-02,29.1,54.71,1015.39,0.708
2026-09-13 16:39:13.399,sensor-04,21.66,71.98,1008.44,1.41
2026-09-13 16:39:14.399,sensor-01,20.41,69.37,1003.27,1.328
2026-09-13 16:39:15.399,sensor-04,27.99,64.08,1010.72,0.217
2026-09-13 16:39:16.399,sensor-04,24.94,52.51,1004.78,1.489
2026-09-13 16:39:17.399,sensor-02,23.9,72.21,1010.57,1.455
2026-09-13 16:39:18.399,sensor-02,31.39,43.6,1017.55,1.482
2026-09-13 16:39:19.399,sensor-05,26.12,78.85,1016.34,0.235
2026-09-13 16:39:20.399,sensor-05,20.75,55.8,1022.88,0.425
2026-09-13 16:39:21.399,sensor-01,29.97,78.63,1016.35,1.359
2026-09-13 16:39:22.399,sensor-02,29.63,71.29,1000.8,0.698
2026-09-13 16:39:23.399,sensor-05,30.16,64.58,1023.29,0.224
2026-09-13 16:39:24.399,sensor-01,21.51,53.88,1015.76,0.578
2026-09-13 16:39:25.399,sensor-04,32.43,47.17,1004.55,0.173
2026-09-13 16:39:26.399,sensor-03,22.06,52.74,1021.01,1.428
2026-09-13 16:39:27.399,sensor-01,28.52,46.67,1009.39,0.699
2026-09-13 16:39:28.399,sensor-02,29.51,50.71,1016.07,1.433
2026-09-13 16:39:29.399,sensor-05,23.25,46.12,1022.47,0.103
2026-09-13 16:39:30.399,sensor-05,21.31,64.72,1015.52,1.308
2026-09-13 16:39:31.399,sensor-04,25.71,46.66,1015.89,0.796
2026-09-13 16:39:32.399,sensor-05,34.33,52.58,1000.05,1.362
2026-09-13 16:39:33.399,sensor-04,22.29,56.18,1016.13,0.451
2026-09-13 16:39:34.399,sensor-03,23.5,48.37,1000.29,0.495
2026-09-13 16:39:35.399,sensor-04,28.55,47.11,1014.2,0.416
2026-09-13 16:39:36.399,sensor-01,33.32,68.77,1016.28,0.494
2026-09-13 16:39:37.399,sensor-04,28.52,64.91,1024.38,0.588
2026-09-13 16:39:38.399,sensor-02,28.38,49.41,1001.32,0.962
2026-09-13 16:39:39.399,sensor-04,30.51,58.22,1013.41,0.977
2026-09-13 16:39:40.399,sensor-02,33.16,43.04,1024.5,0.147
2026-09-13 16:39:41.399,sensor-04,21.27,50.49,1003.85,1.113
2026-09-13 16:39:42.399,sensor-02,20.97,58.41,1005.21,1.455
2026-09-13 16:39:43.399,sensor-03,27.23,63.12,1023.91,0.578
2026-09-13 16:39:44.399,sensor-04,26.71,66.43,1009.14,0.418
2026-09-13 16:39:45.399,sensor-01,34.39,71.54,1006.12,0.841
2026-09-13 16:39:46.399,sensor-04,25.29,57.6,1017.96,0.418
2026-09-13 16:39:47.399,sensor-02,20.05,67.61,1017.68,1.494
2026-09-13 16:39:48.399,sensor-02,31.09,77.92,1016.11,1.448
2026-09-13 16:39:49.399,sensor-05,34.99,65.03,1012.43,1.385
2026-09-13 16:39:50.399,sensor-02,21.65,52.11,1006.52,1.297
2026-09-13 16:39:51.399,sensor-02,27.78,43.04,1024.03,0.787
2026-09-13 16:39:52.399,sensor-01,24.06,71.92,1015.85,0.75
2026-09-13 16:39:53.399,sensor-05,31.59,68.72,1011.15,1.474
2026-09-13 16:39:54.399,sensor-05,26.35,78.42,1022.39,1.136
2026-09-13 16:39:55.399,sensor-03,27.61,47.66,1014.88,0.618
2026-09-13 16:39:56.399,sensor-01,34.22,46.59,962.88,0.494
2026-09-13 16:39:57.399,sensor-05,26.82,52.81,1016.72,0.779
2026-09-13 16:39:58.399,sensor-02,21.53,42.52,1005.21,1.081
2026-09-13 16:39:59.399,sensor-04,58.69,70.26,1013.39,0.538
2026-09-13 16:40:00.399,sensor-03,23.75,78.99,1004.36,0.145
2026-09-13 16:40:01.399,sensor-02,25.9,43.24,1010.1,1.461
2026-09-13 16:40:02.399,sensor-04,27.11,52.3,1009.15,0.956
2026-09-13 16:40:03.399,sensor-01,30.44,74.78,1022.54,1.278
2026-09-13 16:40:04.399,sensor-01,31.83,77.05,1000.58,0.677
2026-09-13 16:40:05.399,sensor-01,55.64,14.25,973.79,13.836
2026-09-13 16:40:06.399,sensor-02,25.86,58.19,1000.67,1.31
2026-09-13 16:40:07.399,sensor-02,22.99,56.37,1017.76,1.319
2026-09-13 16:40:08.399,sensor-01,34.16,62.04,1009.14,0.379
2026-09-13 16:40:09.399,sensor-04,30.79,48.72,1002.28,0.379
2026-09-13 16:40:10.399,sensor-01,23.44,44.67,1009.44,0.781
2026-09-13 16:40:11.399,sensor-04,32.44,50.16,1022.18,1.371
2026-09-13 16:40:12.399,sensor-01,23.69,64.95,1003.52,0.22
2026-09-13 16:40:13.399,sensor-04,29.09,72.19,1006.47,1.407
2026-09-13 16:40:14.399,sensor-01,26.11,42.72,1022.88,1.14
2026-09-13 16:40:15.399,sensor-03,30.24,51.41,1023.34,1.392
2026-09-13 16:40:16.399,sensor-03,20.71,41.13,1003.45,0.934
2026-09-13 16:40:17.399,sensor-01,34.23,47.01,1006.89,0.176
2026-09-13 16:40:18.399,sensor-04,27.21,63.02,1014.05,0.456
2026-09-13 16:40:19.399,sensor-04,24.45,49.89,1013.94,0.531
2026-09-13 16:40:20.399,sensor-05,27.98,78.05,972.11,0.989
2026-09-13 16:40:21.399,sensor-03,23.13,40.06,1017.67,1.028
2026-09-13 16:40:22.399,sensor-04,26.56,65.57,1014.28,0.434
2026-09-13 16:40:23.399,sensor-03,32.35,57.34,1010.9,1.478
2026-09-13 16:40:24.399,sensor-03,23.63,76.41,1003.45,1.295
2026-09-13 16:40:25.399,sensor-03,34.76,43.88,1020.99,0.793
2026-09-13 16:40:26.399,sensor-02,34.29,61.97,960.11,1.317
2026-09-13 16:40:27.399,sensor-04,28.02,42.87,1009.72,1.24
2026-09-13 16:40:28.399,sensor-04,26.9,42.83,1004.43,0.297
2026-09-13 16:40:29.399,sensor-05,21.31,72.92,1020.17,0.212
2026-09-13 16:40:30.399,sensor-05,20.65,78.01,1006.99,1.031
2026-09-13 16:40:31.399,sensor-03,32.26,73.68,1024.46,1.49
2026-09-13 16:40:32.399,sensor-04,24.1,45.02,1003.72,1.411
2026-09-13 16:40:33.399,sensor-04,20.76,79.37,1020.2,0.533
2026-09-13 16:40:34.399,sensor-04,30.14,58.52,1012.81,0.16
2026-09-13 16:40:35.399,sensor-04,25.1,51.4,1006.74,1.009
2026-09-13 16:40:36.399,sensor-03,22.39,78.47,1005.6,0.669
2026-09-13 16:40:37.399,sensor-01,30.55,57.45,1010.34,1.325
2026-09-13 16:40:38.399,sensor-03,27.03,78.4,1023.91,1.087
2026-09-13 16:40:39.399,sensor-04,33.49,78.57,1002.06,1.496
2026-09-13 16:40:40.399,sensor-03,26.2,53.46,1020.11,1.016
2026-09-13 16:40:41.399,sensor-02,29.15,45.65,1012.42,0.917
2026-09-13 16:40:42.399,sensor-01,21.43,50.35,1015.18,1.404
2026-09-13 16:40:43.399,sensor-02,31.19,53.21,1002.79,1.349
2026-09-13 16:40:44.399,sensor-01,28.02,67.02,1008.0,0.113
2026-09-13 16:40:45.399,sensor-01,20.6,57.31,1020.62,1.498
2026-09-13 16:40:46.399,sensor-01,27.39,51.05,1022.32,1.096
2026-09-13 16:40:47.399,sensor-05,31.43,53.65,1013.04,1.392
2026-09-13 16:40:48.399,sensor-02,33.28,58.48,1007.95,0.152
2026-09-13 16:40:49.399,sensor-05,27.51,56.25,1006.94,0.617
2026-09-13 16:40:50.399,sensor-05,29.75,65.85,1020.42,0.331
2026-09-13 16:40:51.399,sensor-01,20.76,53.99,1024.97,0.561
2026-09-13 16:40:52.399,sensor-01,26.9,54.06,1005.04,0.622
2026-09-13 16:40:53.399,sensor-01,27.35,73.77,1022.62,0.775
2026-09-13 16:40:54.399,sensor-01,24.15,56.67,1014.57,0.864
2026-09-13 16:40:55.399,sensor-01,33.44,51.1,1020.42,0.881
2026-09-13 16:40:56.399,sensor-02,24.56,55.54,1019.09,0.767
2026-09-13 16:40:57.399,sensor-03,31.4,66.54,1023.73,0.841
2026-09-13 16:40:58.399,sensor-03,30.21,57.44,1003.45,1.481
2026-09-13 16:40:59.399,sensor-02,29.13,59.26,1017.79,0.277
2026-09-13 16:41:00.399,sensor-01,21.89,40.85,1018.9,0.418
2026-09-13 16:41:01.399,sensor-05,33.57,46.74,1017.72,0.744
2026-09-13 16:41:02.399,sensor-03,25.68,51.78,1022.59,0.417
2026-09-13 16:41:03.399,sensor-03,22.91,65.74,1011.28,0.246
2026-09-13 16:41:04.399,sensor-02,31.5,69.16,1005.13,0.767
2026-09-13 16:41:05.399,sensor-02,30.74,71.73,1022.34,1.34
2026-09-13 16:41:06.399,sensor-02,33.45,45.84,1001.48,0.54
2026-09-13 16:41:07.399,sensor-05,30.41,79.48,1008.99,0.486
2026-09-13 16:41:08.399,sensor-04,23.21,77.91,1012.81,1.196
2026-09-13 16:41:09.399,sensor-02,27.18,69.65,1009.12,1.235
2026-09-13 16:41:10.399,sensor-03,23.27,78.81,1023.67,0.968
2026-09-13 16:41:11.399,sensor-04,27.54,55.02,1011.51,0.164
2026-09-13 16:41:12.399,sensor-04,21.64,50.22,1018.03,1.211
2026-09-13 16:41:13.399,sensor-03,23.8,73.66,1004.3,0.283
2026-09-13 16:41:14.399,sensor-03,31.91,51.3,1005.33,0.868
2026-09-13 16:41:15.399,sensor-02,24.18,46.65,1008.0,1.172
2026-09-13 16:41:16.399,sensor-04,28.77,61.53,1012.11,1.029
2026-09-13 16:41:17.399,sensor-05,22.43,72.57,1001.54,0.775
2026-09-13 16:41:18.399,sensor-01,21.35,43.0,1000.93,0.903
2026-09-13 16:41:19.399,sensor-04,32.13,75.96,1007.31,0.33
2026-09-13 16:41:20.399,sensor-05,26.0,44.33,1024.62,0.8
2026-09-13 16:41:21.399,sensor-05,33.4,77.1,1012.42,0.529
2026-09-13 16:41:22.399,sensor-02,27.17,49.18,1015.56,1.164
2026-09-13 16:41:23.399,sensor-04,32.64,43.45,1005.29,0.844
2026-09-13 16:41:24.399,sensor-01,31.32,54.31,1001.65,0.812
2026-09-13 16:41:25.399,sensor-04,30.18,46.35,1012.86,1.362
2026-09-13 16:41:26.399,sensor-04,30.82,68.16,1003.75,1.37
2026-09-13 16:41:27.399,sensor-02,20.78,43.33,1011.44,0.156
2026-09-13 16:41:28.399,sensor-05,20.2,72.4,1024.53,0.143
2026-09-13 16:41:29.399,sensor-02,34.99,71.88,1012.63,1.339
2026-09-13 16:41:30.399,sensor-02,23.36,60.5,1009.32,0.561
2026-09-13 16:41:31.399,sensor-04,32.68,68.2,1008.28,0.433
2026-09-13 16:41:32.399,sensor-03,75.66,44.35,1024.01,0.491
2026-09-13 16:41:33.399,sensor-02,25.14,44.74,1016.51,0.602
2026-09-13 16:41:34.399,sensor-02,29.46,75.2,1015.56,1.191
2026-09-13 16:41:35.399,sensor-03,30.33,66.54,1000.17,1.078
2026-09-13 16:41:36.399,sensor-02,28.13,44.45,1000.58,0.121
2026-09-13 16:41:37.399,sensor-01,21.99,62.37,1010.01,1.473
2026-09-13 16:41:38.399,sensor-01,22.2,56.67,1010.77,0.607
2026-09-13 16:41:39.399,sensor-04,29.61,54.28,1017.63,0.505
2026-09-13 16:41:40.399,sensor-05,34.47,51.79,1019.62,1.239
2026-09-13 16:41:41.399,sensor-01,31.79,56.3,1005.2,0.977
2026-09-13 16:41:42.399,sensor-02,21.31,79.35,1006.12,0.815
2026-09-13 16:41:43.399,sensor-01,31.09,65.93,1012.34,0.84
2026-09-13 16:41:44.399,sensor-01,33.66,44.48,1009.22,0.823
2026-09-13 16:41:45.399,sensor-05,25.8,75.45,1009.45,0.48
2026-09-13 16:41:46.399,sensor-01,25.34,64.9,1010.24,1.214
2026-09-13 16:41:47.399,sensor-02,27.65,68.98,1003.96,1.214
2026-09-13 16:41:48.399,sensor-04,22.25,74.73,1010.67,0.347
2026-09-13 16:41:49.399,sensor-04,34.04,55.13,1001.97,0.241
2026-09-13 16:41:50.399,sensor-03,25.56,57.05,1008.43,0.752
2026-09-13 16:41:51.399,sensor-03,22.46,59.65,1011.52,0.864
2026-09-13 16:41:52.399,sensor-02,22.3,61.21,1006.89,0.981
